Date,HomeTeam,FTHG,HTHG,HS,HST,HC,HF,HY,HR,AwayTeam,FTAG,HTAG,AS,AST,AC,AF,AY,AR,Referee,FTR,HTR,ResultNum
2006-01-22,Man United,1,0,7,4,1,15,2,0,Liverpool,0,0,11,7,2,17,3,0,M Riley,H,D,2
2006-01-23,West Ham,2,2,9,5,4,16,2,0,Fulham,1,0,12,6,7,12,2,0,U Rennie,H,H,2
2006-01-31,Wigan,1,1,14,6,5,15,1,1,Everton,1,1,8,6,5,15,1,1,M Dean,D,D,1
2006-01-31,Sunderland,0,0,14,7,2,18,1,0,Middlesbrough,3,2,7,4,5,9,1,0,A Wiley,A,A,0
2006-01-31,Fulham,1,0,12,8,3,9,1,0,Tottenham,0,0,7,3,9,11,3,1,H Webb,H,D,2
2006-01-31,Charlton,0,0,12,9,3,8,2,1,West Brom,0,0,12,6,5,18,4,0,I Williamson,D,D,1
2006-02-01,Portsmouth,1,0,13,5,6,12,0,0,Bolton,1,0,8,2,4,9,0,0,D Gallagher,D,D,1
2006-02-01,Arsenal,2,1,16,10,12,6,1,0,West Ham,3,2,4,4,2,15,1,0,M Halsey,A,A,0
2006-02-01,Aston Villa,1,0,6,2,5,6,1,0,Chelsea,1,1,11,5,4,15,3,0,R Styles,D,A,1
2006-02-01,Blackburn,4,3,7,4,2,23,3,0,Man United,3,1,12,6,2,17,3,1,P Dowd,H,H,2
2006-02-01,Liverpool,1,0,24,10,11,13,0,0,Birmingham,1,0,3,2,3,12,0,1,U Rennie,D,D,1
2006-02-01,Man City,3,2,14,8,3,13,1,0,Newcastle,0,0,4,1,3,10,1,0,C Foy,H,H,2
2006-02-04,West Brom,2,2,9,5,4,16,1,0,Blackburn,0,0,10,4,7,10,1,0,C Foy,H,H,2
2006-02-04,Newcastle,2,1,14,10,7,9,0,0,Portsmouth,0,0,3,1,1,8,1,0,M Halsey,H,H,2
2006-02-04,West Ham,2,0,11,7,6,13,1,0,Sunderland,0,0,7,3,5,11,3,1,R Styles,H,D,2
2006-02-04,Middlesbrough,0,0,9,4,6,14,3,0,Aston Villa,4,2,10,5,5,12,1,0,L Mason,A,A,0
2006-02-04,Everton,1,1,10,5,9,13,0,0,Man City,0,0,7,3,5,19,3,1,A Marriner,H,H,2
2006-02-04,Man United,4,3,21,14,8,10,4,0,Fulham,2,2,10,7,5,14,2,0,M Atkinson,H,H,2
2006-02-04,Bolton,1,0,12,9,4,12,0,0,Wigan,1,0,7,4,1,12,4,0,S Bennett,D,D,1
2006-02-04,Birmingham,0,0,13,5,6,18,2,1,Arsenal,2,1,9,6,6,21,3,0,M Riley,A,A,0
2006-02-05,Chelsea,2,1,10,6,5,14,1,0,Liverpool,0,0,12,2,5,17,2,1,A Wiley,H,H,2
2006-02-05,Tottenham,3,2,14,10,5,13,0,0,Charlton,1,0,7,5,2,13,3,0,P Dowd,H,H,2
2006-02-08,Charlton,2,2,6,2,1,12,2,0,Liverpool,0,0,13,5,10,13,2,0,A Marriner,H,H,2
2006-02-11,Wigan,0,0,5,1,4,8,2,0,Liverpool,1,1,7,6,3,3,0,0,R Styles,A,A,0
2006-02-11,Portsmouth,1,0,15,6,16,12,0,0,Man United,3,3,6,4,2,16,0,0,U Rennie,A,A,0
2006-02-11,Fulham,6,2,11,7,4,19,3,0,West Brom,1,0,11,6,7,14,2,0,G Poll,H,H,2
2006-02-11,Middlesbrough,3,2,7,6,5,17,0,0,Chelsea,0,0,17,10,9,7,3,0,S Bennett,H,H,2
2006-02-11,Aston Villa,1,1,13,7,11,23,4,0,Newcastle,2,2,9,6,7,20,2,1,M Riley,A,A,0
2006-02-11,Arsenal,1,0,16,10,8,14,2,0,Bolton,1,1,5,3,6,12,2,0,H Webb,D,A,1
2006-02-11,Everton,1,1,5,2,6,8,4,1,Blackburn,0,0,18,5,10,14,2,0,P Walton,H,H,2
2006-02-12,Man City,3,1,16,10,11,12,0,0,Charlton,2,0,12,7,1,15,0,0,M Dean,H,H,2
2006-02-12,Sunderland,1,0,9,5,5,16,2,0,Tottenham,1,1,10,7,0,9,1,0,A Marriner,D,A,1
2006-02-13,West Ham,3,1,13,8,4,10,0,0,Birmingham,0,0,17,7,6,7,2,0,D Gallagher,H,H,2
2006-02-14,Liverpool,1,0,22,9,13,12,0,0,Arsenal,0,0,6,2,1,15,1,0,G Poll,H,D,2
2006-02-15,Blackburn,2,1,12,6,6,16,1,0,Sunderland,0,0,5,1,2,19,2,0,K Stroud,H,H,2
2006-02-19,Tottenham,2,1,10,4,4,12,1,0,Wigan,2,1,8,5,3,14,1,0,U Rennie,D,D,1
2006-02-22,Newcastle,0,0,13,8,5,13,1,0,Charlton,0,0,7,4,6,13,2,0,U Rennie,D,D,1
2006-02-25,Chelsea,2,0,17,8,6,7,0,0,Portsmouth,0,0,5,1,7,13,1,0,M Riley,H,D,2
2006-02-25,Newcastle,2,0,18,10,6,26,1,0,Everton,0,0,12,6,4,15,1,0,G Poll,H,D,2
2006-02-25,Charlton,0,0,13,6,1,9,0,0,Aston Villa,0,0,11,7,8,9,1,0,C Foy,D,D,1
2006-02-25,Birmingham,1,1,14,7,6,13,0,0,Sunderland,0,0,8,4,2,14,3,0,S Bennett,H,H,2
2006-02-25,Blackburn,1,1,6,2,3,23,3,0,Arsenal,0,0,10,3,5,10,2,0,U Rennie,H,H,2
2006-02-26,Bolton,2,1,13,5,8,13,1,0,Fulham,1,1,10,6,5,13,1,0,P Dowd,H,D,2
2006-02-26,Liverpool,1,1,20,12,12,4,0,0,Man City,0,0,6,3,2,16,2,1,D Gallagher,H,H,2
2006-02-26,West Brom,0,0,17,9,6,7,0,1,Middlesbrough,2,2,5,4,3,14,2,0,M Dean,A,A,0
2006-03-04,West Ham,2,2,7,3,1,12,3,0,Everton,2,1,13,5,9,10,3,0,M Riley,D,H,1
2006-03-04,West Brom,1,0,6,2,6,12,1,0,Chelsea,2,0,7,5,4,10,0,1,M Halsey,A,D,0
2006-03-04,Newcastle,3,2,9,5,11,18,2,0,Bolton,1,0,11,3,5,13,1,0,A Wiley,H,H,2
2006-03-04,Middlesbrough,1,1,12,6,3,12,0,0,Birmingham,0,0,14,5,4,12,0,0,G Poll,H,H,2
2006-03-04,Fulham,0,0,7,4,0,11,0,0,Arsenal,4,2,18,11,7,15,1,0,R Styles,A,A,0
2006-03-04,Aston Villa,1,1,17,8,16,15,1,0,Portsmouth,0,0,11,6,10,14,1,0,M Dean,H,H,2
2006-03-04,Liverpool,0,0,21,10,12,5,1,0,Charlton,0,0,3,1,5,14,1,0,M Atkinson,D,D,1
2006-03-05,Man City,2,2,15,7,6,11,1,0,Sunderland,1,1,6,3,3,16,3,1,C Foy,H,H,2
2006-03-05,Tottenham,3,2,10,5,6,14,2,0,Blackburn,2,1,6,4,9,12,3,0,H Webb,H,H,2
2006-03-06,Wigan,1,0,18,7,6,22,5,0,Man United,2,0,9,2,2,13,3,0,S Bennett,A,D,0
2006-03-11,Portsmouth,2,0,12,5,8,11,0,0,Man City,1,0,9,4,1,7,0,0,M Halsey,H,D,2
2006-03-11,Chelsea,2,1,13,10,4,11,2,0,Tottenham,1,1,4,3,4,16,0,0,G Poll,H,D,2
2006-03-11,Sunderland,0,0,13,9,5,14,1,0,Wigan,1,1,5,2,2,13,0,0,M Riley,A,A,0
2006-03-11,Blackburn,2,0,12,5,3,10,0,0,Aston Villa,0,0,12,5,6,16,1,0,D Gallagher,H,D,2
2006-03-11,Birmingham,1,0,6,1,6,12,2,0,West Brom,1,0,10,4,11,22,3,0,P Dowd,D,D,1
2006-03-11,Bolton,4,3,19,10,7,12,1,0,West Ham,1,0,9,5,6,18,5,0,M Dean,H,H,2
2006-03-11,Everton,3,2,15,7,8,15,2,0,Fulham,1,0,8,3,4,12,2,0,U Rennie,H,H,2
2006-03-12,Man United,2,2,28,12,5,6,0,0,Newcastle,0,0,5,2,7,11,1,0,R Styles,H,H,2
2006-03-12,Arsenal,2,1,11,4,5,8,0,0,Liverpool,1,0,8,3,0,18,2,1,S Bennett,H,H,2
2006-03-12,Charlton,2,0,5,3,0,16,2,0,Middlesbrough,1,0,9,7,4,20,1,0,A Wiley,H,D,2
2006-03-15,Liverpool,5,2,19,10,8,8,0,0,Fulham,1,1,8,4,2,12,3,0,A Wiley,H,H,2
2006-03-18,Arsenal,3,2,16,9,8,6,0,0,Charlton,0,0,2,1,1,10,1,0,D Gallagher,H,H,2
2006-03-18,Birmingham,0,0,6,4,10,11,2,0,Tottenham,2,0,9,6,4,9,0,0,U Rennie,A,D,0
2006-03-18,Blackburn,3,2,5,3,6,11,3,1,Middlesbrough,2,1,7,5,4,11,3,0,C Foy,H,H,2
2006-03-18,Bolton,2,0,16,7,7,9,1,0,Sunderland,0,0,6,3,6,18,4,0,P Dowd,H,D,2
2006-03-18,Everton,4,3,12,7,4,6,1,0,Aston Villa,1,0,9,7,9,11,3,0,R Styles,H,H,2
2006-03-18,Man City,0,0,7,1,6,12,2,0,Wigan,1,0,10,4,7,14,0,0,M Atkinson,A,D,0
2006-03-18,West Brom,1,0,8,3,6,12,1,0,Man United,2,1,20,9,8,12,3,0,H Webb,A,A,0
2006-03-18,West Ham,2,0,13,6,5,13,1,0,Portsmouth,4,3,12,8,4,12,1,0,A Wiley,A,A,0
2006-03-19,Newcastle,1,1,8,4,2,21,2,1,Liverpool,3,2,12,6,1,18,3,0,M Riley,A,A,0
2006-03-19,Fulham,1,1,7,4,0,12,1,0,Chelsea,0,0,10,4,16,13,4,1,M Dean,H,H,2
2006-03-25,Aston Villa,0,0,10,6,8,11,0,0,Fulham,0,0,9,3,4,8,0,0,L Mason,D,D,1
2006-03-25,Chelsea,2,2,19,10,11,5,1,0,Man City,0,0,5,4,1,10,3,1,R Styles,H,H,2
2006-03-25,Liverpool,3,1,17,10,5,12,3,1,Everton,1,0,8,5,3,25,7,1,P Dowd,H,H,2
2006-03-25,Sunderland,0,0,10,6,4,12,4,0,Blackburn,1,1,7,4,4,17,1,0,P Walton,A,A,0
2006-03-25,Wigan,1,1,12,8,4,10,3,0,West Ham,2,0,5,3,1,20,0,0,D Gallagher,A,H,0
2006-03-26,Charlton,3,2,11,5,5,12,1,0,Newcastle,1,1,15,8,5,13,1,0,M Halsey,H,H,2
2006-03-26,Man United,3,2,8,5,2,14,0,0,Birmingham,0,0,7,5,9,11,3,0,M Dean,H,H,2
2006-03-26,Middlesbrough,4,2,15,10,1,11,2,0,Bolton,3,1,11,6,6,12,2,0,H Webb,H,H,2
2006-03-27,Tottenham,2,0,11,8,6,10,0,0,West Brom,1,1,13,8,5,14,2,0,C Foy,H,A,2
2006-03-29,Man United,1,1,23,13,3,10,0,0,West Ham,0,0,9,3,6,12,0,0,G Poll,H,H,2
2006-04-01,Arsenal,5,2,20,16,8,9,0,0,Aston Villa,0,0,9,4,8,11,1,0,M Atkinson,H,H,2
2006-04-01,Birmingham,0,0,4,1,2,11,0,0,Chelsea,0,0,13,4,8,6,0,0,D Gallagher,D,D,1
2006-04-01,Bolton,1,1,7,2,3,17,1,0,Man United,2,1,14,10,5,11,2,0,A Wiley,A,D,0
2006-04-01,Everton,2,2,16,8,4,8,0,0,Sunderland,2,1,16,8,4,10,0,0,M Halsey,D,H,1
2006-04-01,Fulham,1,1,10,4,7,9,2,1,Portsmouth,3,2,10,7,8,16,2,0,C Foy,A,A,0
2006-04-01,Newcastle,3,3,14,11,5,11,2,0,Tottenham,1,1,10,5,3,12,3,1,M Dean,H,H,2
2006-04-01,West Brom,0,0,8,4,1,11,0,0,Liverpool,2,2,13,4,4,8,0,0,U Rennie,A,A,0
2006-04-02,Man City,0,0,9,2,2,15,0,0,Middlesbrough,1,1,16,9,9,17,1,0,M Riley,A,A,0
2006-04-02,West Ham,0,0,16,7,12,9,0,0,Charlton,0,0,8,2,8,6,1,0,R Styles,D,D,1
2006-04-03,Blackburn,1,0,11,5,12,13,0,0,Wigan,1,0,12,4,3,19,2,0,P Dowd,D,D,1
2006-04-04,Birmingham,1,1,7,2,5,12,1,0,Bolton,0,0,8,1,2,7,0,0,C Foy,H,H,2
2006-04-08,Charlton,0,0,9,4,6,16,0,0,Everton,0,0,7,3,4,16,2,0,P Walton,D,D,1
2006-04-08,Portsmouth,2,1,22,12,7,12,1,0,Blackburn,2,1,4,3,3,10,3,0,S Bennett,D,D,1
2006-04-08,Tottenham,2,1,23,19,8,4,0,0,Man City,1,0,14,6,5,16,3,0,D Gallagher,H,H,2
2006-04-08,Wigan,1,0,13,6,13,16,0,0,Birmingham,1,0,11,5,7,9,2,0,H Webb,D,D,1
2006-04-09,Aston Villa,0,0,6,3,6,15,1,0,West Brom,0,0,7,4,10,10,2,0,M Halsey,D,D,1
2006-04-09,Chelsea,4,2,14,5,5,7,0,1,West Ham,1,1,6,4,5,14,2,0,C Foy,H,H,2
2006-04-09,Liverpool,1,1,17,7,3,6,1,0,Bolton,0,0,7,4,2,6,1,0,R Styles,H,H,2
2006-04-09,Man United,2,0,14,8,5,16,3,0,Arsenal,0,0,10,3,3,16,1,0,G Poll,H,D,2
2006-04-09,Middlesbrough,1,0,13,8,6,14,2,0,Newcastle,2,2,14,5,5,21,4,0,A Wiley,A,A,0
2006-04-12,Portsmouth,1,0,10,4,3,9,1,0,Arsenal,1,1,9,3,10,9,1,0,U Rennie,D,A,1
2006-04-14,Man United,0,0,24,11,16,6,0,0,Sunderland,0,0,12,3,2,13,1,0,R Styles,D,D,1
2006-04-15,Arsenal,3,1,16,10,5,8,2,0,West Brom,1,0,8,1,1,6,1,0,M Dean,H,H,2
2006-04-15,Bolton,0,0,7,4,4,19,3,1,Chelsea,2,1,5,3,1,15,3,0,P Dowd,A,A,0
2006-04-15,Everton,0,0,8,4,7,16,2,0,Tottenham,1,1,10,6,9,9,1,0,H Webb,A,A,0
2006-04-15,Fulham,2,2,6,4,2,12,0,0,Charlton,1,1,10,7,12,16,0,0,M Atkinson,H,H,2
2006-04-15,Newcastle,3,2,11,8,7,13,2,0,Wigan,1,1,13,5,1,16,3,0,U Rennie,H,H,2
2006-04-15,Portsmouth,1,0,16,11,7,12,0,0,Middlesbrough,0,0,12,8,5,10,0,0,A Marriner,H,D,2
2006-04-15,West Ham,1,1,8,6,9,18,0,0,Man City,0,0,6,2,3,11,2,0,S Bennett,H,H,2
2006-04-16,Aston Villa,3,1,9,7,5,22,4,0,Birmingham,1,1,12,8,5,12,3,0,G Poll,H,D,2
2006-04-16,Blackburn,0,0,6,3,6,12,3,0,Liverpool,1,1,7,2,4,11,2,0,A Wiley,A,A,0
2006-04-17,West Brom,0,0,9,1,3,13,0,0,Bolton,0,0,8,3,6,16,0,0,D Gallagher,D,D,1
2006-04-17,Tottenham,1,0,15,8,9,7,1,0,Man United,2,2,11,5,5,15,1,0,M Halsey,A,A,0
2006-04-17,Sunderland,1,1,12,6,13,16,1,0,Newcastle,4,0,9,4,1,21,2,0,C Foy,A,H,0
2006-04-17,Charlton,2,0,16,9,6,10,1,0,Portsmouth,1,1,11,5,9,17,1,0,H Webb,H,A,2
2006-04-17,Chelsea,3,1,15,8,6,6,0,0,Everton,0,0,4,2,3,6,0,1,R Styles,H,H,2
2006-04-17,Middlesbrough,2,1,12,8,4,6,0,0,West Ham,0,0,14,6,7,12,1,0,M Atkinson,H,H,2
2006-04-18,Wigan,3,1,18,11,8,10,2,0,Aston Villa,2,0,9,4,7,13,2,0,P Walton,H,H,2
2006-04-19,Birmingham,2,0,12,6,9,15,5,0,Blackburn,1,0,12,6,11,12,0,0,U Rennie,H,D,2
2006-04-22,Portsmouth,2,0,23,15,8,9,2,0,Sunderland,1,0,7,6,5,15,3,0,M Dean,H,D,2
2006-04-22,Everton,0,0,17,9,11,15,0,0,Birmingham,0,0,6,2,2,18,4,0,M Halsey,D,D,1
2006-04-22,Newcastle,3,2,14,9,4,16,0,0,West Brom,0,0,5,1,2,11,1,0,H Webb,H,H,2
2006-04-22,Arsenal,1,0,9,6,5,9,1,0,Tottenham,1,0,9,6,4,9,1,1,S Bennett,D,D,1
2006-04-22,Bolton,4,3,13,11,9,14,0,0,Charlton,1,0,5,3,1,12,0,0,U Rennie,H,H,2
2006-04-24,Fulham,1,1,12,6,4,11,4,0,Wigan,0,0,21,10,8,9,2,0,R Styles,H,H,2
2006-04-25,Aston Villa,0,0,10,5,4,12,1,0,Man City,1,0,15,6,9,9,1,0,C Foy,A,D,0
2006-04-26,West Ham,1,0,11,7,6,11,0,1,Liverpool,2,1,13,7,3,7,0,1,H Webb,A,A,0
2006-04-29,Middlesbrough,0,0,11,3,4,13,2,0,Everton,1,0,8,4,6,17,2,0,L Mason,A,D,0
2006-04-29,Wigan,1,1,13,7,3,11,3,1,Portsmouth,2,0,16,8,9,8,1,0,M Riley,A,H,0
2006-04-29,Man City,1,0,19,10,9,11,1,0,Fulham,2,0,12,7,6,11,2,0,P Walton,A,D,0
2006-04-29,Liverpool,3,1,15,9,6,7,0,0,Aston Villa,1,0,7,3,5,11,0,0,M Halsey,H,H,2
2006-04-29,Chelsea,3,1,11,5,2,17,4,0,Man United,0,0,7,2,3,12,2,0,M Dean,H,H,2
2006-04-29,Charlton,0,0,7,3,4,10,3,0,Blackburn,2,1,10,4,4,6,4,0,R Styles,A,A,0
2006-04-29,Birmingham,0,0,15,5,6,9,2,0,Newcastle,0,0,4,0,3,10,2,0,M Atkinson,D,D,1
2006-04-30,Tottenham,1,0,9,4,6,11,1,0,Bolton,0,0,14,6,8,12,5,0,A Wiley,H,D,2
2006-05-01,Man United,0,0,17,6,10,11,2,0,Middlesbrough,0,0,10,6,2,10,2,0,C Foy,D,D,1
2006-05-01,Sunderland,0,0,7,2,5,17,3,0,Arsenal,3,3,7,4,3,8,0,0,D Gallagher,A,A,0
2006-05-01,West Brom,0,0,16,4,9,8,0,0,West Ham,1,1,10,5,6,15,0,0,G Poll,A,A,0
2006-05-02,Blackburn,1,1,6,1,5,18,2,0,Chelsea,0,0,7,2,8,6,2,0,S Bennett,H,H,2
2006-05-03,Bolton,1,0,17,9,6,9,1,0,Middlesbrough,1,0,5,3,1,10,1,0,H Webb,D,D,1
2006-05-04,Sunderland,2,1,3,3,10,18,4,0,Fulham,1,0,10,2,3,6,4,0,M Riley,H,H,2
2006-05-04,Man City,1,1,10,8,12,21,3,0,Arsenal,3,1,17,12,6,8,0,0,G Poll,A,D,0
2006-05-07,Man United,4,3,20,11,8,9,1,0,Charlton,0,0,8,3,2,6,0,0,M Atkinson,H,H,2
2006-05-07,Fulham,1,0,8,3,8,8,0,0,Middlesbrough,0,0,6,3,4,12,1,0,M Halsey,H,D,2
2006-05-07,Newcastle,1,0,16,8,3,17,4,1,Chelsea,0,0,10,5,7,14,2,0,M Riley,H,D,2
2006-05-07,Everton,2,0,22,18,14,16,1,0,West Brom,2,1,6,5,2,18,2,0,A Wiley,D,A,1
2006-05-07,Portsmouth,1,0,6,4,5,5,1,0,Liverpool,3,0,8,4,6,11,0,0,G Poll,A,D,0
2006-05-07,Blackburn,2,1,6,2,4,20,2,1,Man City,0,0,11,4,4,9,4,0,H Webb,H,H,2
2006-05-07,Aston Villa,2,1,16,9,7,11,4,0,Sunderland,1,0,14,7,7,10,2,0,M Dean,H,H,2
2006-05-07,Arsenal,4,2,13,7,5,12,1,0,Wigan,2,2,8,3,1,16,1,1,U Rennie,H,D,2
2006-05-07,Bolton,1,0,16,6,5,7,0,0,Birmingham,0,0,5,2,2,14,1,0,S Bennett,H,D,2
2006-05-07,West Ham,2,1,12,7,11,17,1,0,Tottenham,1,1,14,6,4,7,0,0,C Foy,H,D,2
